verse	id	confidence	placement	method	text
Ps.122.7	Ps.122.7-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O seguridad
Ps.126.4	Ps.126.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Restaura nuestra prosperidad
Ps.132.6	Ps.132.6-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente He aquí, oímos de ella en Efrata
Ps.135.1	Ps.135.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Aleluya, que significa Alabad al SEÑOR; también en los versículos 3 y 21
Ps.136.15	Ps.136.15-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo sacudió
Ps.137.2	Ps.137.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O álamos
Ps.139.13	Ps.139.13-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Hebreo mis riñones
Ps.142.0	Ps.142.0-fn1	unavailable	superscription_unavailable	rv1909_json_has_no_superscription_text	Masquil es probablemente un término musical o litúrgico; usado para los Salmos 32, 42, 44–45, 52–55, 74, 78, 88–89 y 142.
Ps.144.2	Ps.144.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Muchos manuscritos hebreos, DSS, Siríaco; la mayoría de los manuscritos hebreos somete a mi pueblo
Ps.144.14	Ps.144.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Nuestros jefes estarán firmemente establecidos
Ps.145.0	Ps.145.0-fn1	unavailable	superscription_unavailable	rv1909_json_has_no_superscription_text	Este salmo es un poema acróstico, cada versículo comienza con las letras sucesivas del alfabeto hebreo.
Ps.146.1	Ps.146.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Aleluya, que significa Alabad al SEÑOR; también en el versículo 10
Ps.147.1	Ps.147.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Aleluya, que significa Alabad al SEÑOR; también en el versículo 20
Ps.147.17	Ps.147.17-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O como migajas o como bocados
Ps.148.1	Ps.148.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Aleluya, que significa Alabad al SEÑOR; también en el versículo 14
Ps.149.1	Ps.149.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Aleluya, que significa Alabad al SEÑOR; también en el versículo 9
Ps.150.1	Ps.150.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Aleluya, que significa Alabad al SEÑOR; también en el versículo 6
Prov.1.4	Prov.1.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	La palabra hebrea traducida como simple en Proverbios se refiere a uno que es ingenuo, sin dirección moral o inclinado al mal.
Prov.1.7	Prov.1.7-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Las palabras hebreas traducidas como necio en Proverbios denotan a uno que es moralmente deficiente.
Prov.1.21	Prov.1.21-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O desde lo alto del muro
Prov.2.16	Prov.2.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O esposa descarriada
Prov.2.16	Prov.2.16-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	O adúltera
Prov.3.8	Prov.3.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo ombligo
Prov.3.8	Prov.3.8-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	O medicina
Prov.3.27	Prov.3.27-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O de sus dueños
Prov.4.7	Prov.4.7-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Y cualquier otra cosa que adquieras
Prov.5.3	Prov.5.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O la adúltera
Prov.5.3	Prov.5.3-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	O su paladar
Prov.5.19	Prov.5.19-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O ser extraviado; también en el versículo 20
Prov.5.21	Prov.5.21-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O pondera o nivela
Prov.6.3	Prov.6.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O date prisa
Prov.6.5	Prov.6.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo no incluye del cazador.
Prov.6.26	Prov.6.26-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente un mendrugo de pan
Prov.7.2	Prov.7.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente la pupila
Prov.8.22	Prov.8.22-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O El SEÑOR me poseyó al principio de Su camino
Prov.8.30	Prov.8.30-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O lleno de Su deleite
Prov.9.1	Prov.9.1-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Hebreo; LXX, Siríaco y Targum Arameo ha establecido
Prov.9.11	Prov.9.11-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX, Siríaco y Targum Arameo; hebreo a través de mí
Prov.13.14	Prov.13.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O ley
Prov.14.16	Prov.14.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O teme al SEÑOR
Prov.14.22	Prov.14.22-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O mostrar
Prov.15.11	Prov.15.11-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Muerte y Destrucción
Prov.16.20	Prov.16.20-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Quien habla con prudencia hallará el bien
Prov.16.27	Prov.16.27-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O y lo que está en sus labios
Prov.17.1	Prov.17.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O sacrificios
Prov.17.23	Prov.17.23-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo un soborno del seno
Prov.18.5	Prov.18.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo Levantar el rostro
Prov.18.10	Prov.18.10-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	O a Él
Prov.20.10	Prov.20.10-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo Una piedra y una piedra, un efa y un efa
Prov.20.19	Prov.20.19-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O el que es simple
Prov.20.27	Prov.20.27-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O aliento o habla
Prov.21.12	Prov.21.12-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O El justo
Prov.21.14	Prov.21.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo un soborno en el seno
Prov.22.9	Prov.22.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente Aquel cuyo ojo es bueno
Prov.22.20	Prov.22.20-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O escrito para ti excelentes dichos o escrito para ti tres veces
Prov.23.7	Prov.23.7-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O porque como calcula en su alma, así es él
Prov.23.16	Prov.23.16-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Hebreo Mis riñones
Prov.23.27	Prov.23.27-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O una mujer extraña o una esposa descarriada
Prov.24.5	Prov.24.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX Los sabios son más poderosos que los fuertes
Prov.25.7	Prov.25.7-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	O Incluso el que
Prov.25.20	Prov.25.20-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O en soda
Prov.26.11	Prov.26.11-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Citado en 2 Pedro 2:22
Prov.26.23	Prov.26.23-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo; LXX liso
Prov.27.20	Prov.27.20-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Muerte y Destrucción
Prov.28.14	Prov.28.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O siempre teme al SEÑOR; hebreo no incluye al SEÑOR.
Prov.28.17	Prov.28.17-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O será fugitivo hasta la muerte
Prov.28.22	Prov.28.22-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo Un hombre cuyo ojo es malo
Prov.29.4	Prov.29.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O que cobra muchos impuestos o que acepta sobornos
Prov.30.26	Prov.30.26-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O los conejos o los damanes
Prov.31.2	Prov.31.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Qué o Qué estás haciendo
Prov.31.17	Prov.31.17-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo Ella ciñe sus lomos
Eccl.1.1	Eccl.1.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O el Convocador o el Predicador o el líder de la asamblea; hebreo Qohelet se traduce como el Maestro en todo Eclesiastés.
Eccl.1.2	Eccl.1.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente vapor o aliento; las palabras hebreas traducidas en Eclesiastés como formas de vano o fugaz también pueden traducirse como vanidad o sin sentido.
Eccl.2.25	Eccl.2.25-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Algunos manuscritos hebreos, LXX, Siríaco; la mayoría de los manuscritos hebreos aparte de mí o más que yo
Eccl.3.19	Eccl.3.19-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O espíritu
Eccl.5.6	Eccl.5.6-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O ángel
Eccl.8.10	Eccl.8.10-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Algunos manuscritos hebreos, LXX y Vulgata; la mayoría de los manuscritos hebreos fueron pronto olvidados
Eccl.9.2	Eccl.9.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX, Siríaco y Vulgata; hebreo no incluye y el malo.
Eccl.9.9	Eccl.9.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O vano; dos veces en este versículo
Eccl.10.16	Eccl.10.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O un siervo
Eccl.11.5	Eccl.11.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Como no sabes el camino del espíritu a los huesos
Song.2.1	Song.2.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	La Llanura de Sarón es una región en la llanura costera de Israel
Song.2.12	Song.2.12-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O poda
Song.3.7	Song.3.7-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, la litera en la que los sirvientes llevan a un rey
Song.4.8	Song.4.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Mira hacia abajo
Song.5.16	Song.5.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo paladar
Song.7.9	Song.7.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo paladar
Song.8.6	Song.8.6-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O pasión
Isa.1.9	Isa.1.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX nos había dejado descendientes
Isa.1.17	Isa.1.17-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O y animar al oprimido
Isa.3.1	Isa.3.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo vara
Isa.3.7	Isa.3.7-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O vendedor de vendas
Isa.5.10	Isa.5.10-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente diez yugadas de viña producirán un bato; es decir, el área que diez yugadas de bueyes pueden arar en un día producirá aproximadamente 22 litros de vino.
Isa.5.17	Isa.5.17-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX corderos
Isa.6.1	Isa.6.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O el borde de Su manto
Isa.7.3	Isa.7.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Sear-jasub significa un remanente volverá.
Isa.7.6	Isa.7.6-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Hebreo partirlo
Isa.8.1	Isa.8.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo con la de un hombre
Isa.8.7	Isa.8.7-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo el Río
Isa.8.9	Isa.8.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Alzad el grito de guerra o Sed malvados o Sed quebrantados
Isa.8.12	Isa.8.12-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O No temáis sus amenazas
Isa.8.14	Isa.8.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Citado en Romanos 9:33 y 1 Pedro 2:8
Isa.9.12	Isa.9.12-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, Siria
Isa.10.21	Isa.10.21-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo Sear-jasub; también en el versículo 22; véase Isaías 7:3.
Isa.10.22	Isa.10.22-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX Aunque el pueblo de Israel sea como la arena del mar, solo un remanente será salvo. Citado en Romanos 9:27
Isa.11.6	Isa.11.6-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo; LXX el becerro y el toro y el león pacerán juntos
Isa.11.10	Isa.11.10-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX En aquel día la Raíz de Isaí aparecerá, Aquel que se levantará para gobernar a los gentiles; en Él los gentiles pondrán su esperanza; citado en Romanos 15:12.
Isa.11.11	Isa.11.11-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, Babilonia
Isa.11.13	Isa.11.13-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	O hostilidad
Isa.11.15	Isa.11.15-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O secará por completo
Isa.11.15	Isa.11.15-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo la lengua
Isa.13.21	Isa.13.21-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente Hijas de un avestruz o Hijas de un búho
Isa.14.4	Isa.14.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	DSS, LXX y Siríaco; TM la ciudad de oro
Isa.14.12	Isa.14.12-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O lucero de la mañana o resplandeciente o Lucifer
Isa.15.5	Isa.15.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Zoar, como una novilla de tres años.
Isa.15.9	Isa.15.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	TM, dos veces en este versículo; DSS y Vulgata Dibón; Dimón, un juego de palabras con Dibón (véase el versículo 2), suena como el hebreo para sangre.
Isa.19.10	Isa.19.10-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Sus pilares
Isa.21.8	Isa.21.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	DSS y Siríaco; TM león
Isa.21.11	Isa.21.11-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Duma es un juego de palabras con Edom, que significa silencio.
Isa.21.11	Isa.21.11-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Seir es otro nombre para Edom.
Isa.23.1	Isa.23.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O ¡Aúlla, oh flota de barcos mercantes; también en el versículo 14
Isa.23.10	Isa.23.10-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	DSS y algunos manuscritos LXX; TM Desborda
Isa.24.14	Isa.24.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O desde el mar
Isa.24.15	Isa.24.15-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O costas
Isa.25.8	Isa.25.8-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Citado en Apocalipsis 7:17 y Apocalipsis 21:4
Isa.25.11	Isa.25.11-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O junto con
Isa.26.9	Isa.26.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O mi espíritu dentro de mí te busca.
Isa.27.1	Isa.27.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo nachash; traducido en la mayoría de los casos como culebra; dos veces en este versículo
Isa.27.8	Isa.27.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Al expulsarla al exilio o Medida por medida, por el exilio
Isa.27.9	Isa.27.9-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	LXX Por tanto, la culpa de Jacob será quitada, y esta es su bendición cuando yo quite su pecado; citado en Romanos 11:27
Isa.28.1	Isa.28.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, el reino del norte de Israel; también en el versículo 3
Isa.28.10	Isa.28.10-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Porque Él dice; o Porque es; literalmente Porque
Isa.28.10	Isa.28.10-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	O Haz esto, haz aquello, una regla para esto, una regla para aquello; hebreo sav lasav sav lasav kav lakav kav lakav (posiblemente sonidos sin sentido para demostrar la incapacidad de entender); también en el versículo 13
Isa.28.15	Isa.28.15-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O dioses falsos
Isa.29.2	Isa.29.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O como Ariel; véase la nota al pie para el versículo 1.
Isa.30.32	Isa.30.32-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Algunos manuscritos hebreos, Siríaco; TM la vara de fundación; DSS la vara de Su fundación
Isa.32.14	Isa.32.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo el Ofel
Isa.33.4	Isa.33.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Oh naciones se añade para mayor claridad.
